13:35:16.048 [ApplicationImpl pooled thread 148] INFO  com.browserstack.utils.Helpers - null
13:35:16.049 [ApplicationImpl pooled thread 148] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:38:24.566 [ApplicationImpl pooled thread 148] INFO  c.b.l.BrowserStackRunExtension - testng
13:38:24.566 [ApplicationImpl pooled thread 148] INFO  com.browserstack.utils.Helpers - null
13:38:24.567 [ApplicationImpl pooled thread 148] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:39:33.741 [ApplicationImpl pooled thread 148] INFO  c.b.l.BrowserStackRunExtension - testng
13:39:33.742 [ApplicationImpl pooled thread 148] INFO  com.browserstack.utils.Helpers - null
13:39:33.744 [ApplicationImpl pooled thread 148] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:40:14.137 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - testng
13:40:14.137 [ApplicationImpl pooled thread 149] INFO  com.browserstack.utils.Helpers - null
13:40:14.138 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:40:58.539 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - testng
13:40:58.539 [ApplicationImpl pooled thread 149] INFO  com.browserstack.utils.Helpers - null
13:40:58.540 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:42:10.586 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - testng
13:42:10.586 [ApplicationImpl pooled thread 149] INFO  com.browserstack.utils.Helpers - null
13:42:10.586 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:45:37.985 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - testng
13:45:37.986 [ApplicationImpl pooled thread 149] INFO  com.browserstack.utils.Helpers - null
13:45:37.987 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:50:02.873 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - testng
13:50:02.873 [ApplicationImpl pooled thread 149] INFO  com.browserstack.utils.Helpers - null
13:50:02.887 [ApplicationImpl pooled thread 149] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:50:49.282 [ApplicationImpl pooled thread 165] INFO  c.b.l.BrowserStackRunExtension - testng
13:50:49.282 [ApplicationImpl pooled thread 165] INFO  com.browserstack.utils.Helpers - null
13:50:49.283 [ApplicationImpl pooled thread 165] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:51:06.827 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - testng
13:51:06.827 [ApplicationImpl pooled thread 162] INFO  com.browserstack.utils.Helpers - null
13:51:06.828 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:53:35.308 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - testng
13:53:35.308 [ApplicationImpl pooled thread 162] INFO  com.browserstack.utils.Helpers - null
13:53:35.309 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:54:34.850 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - testng
13:54:34.852 [ApplicationImpl pooled thread 162] INFO  com.browserstack.utils.Helpers - null
13:54:34.852 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:55:13.235 [ApplicationImpl pooled thread 168] INFO  c.b.l.BrowserStackRunExtension - testng
13:55:13.235 [ApplicationImpl pooled thread 168] INFO  com.browserstack.utils.Helpers - null
13:55:13.236 [ApplicationImpl pooled thread 168] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:57:01.080 [ApplicationImpl pooled thread 168] INFO  c.b.l.BrowserStackRunExtension - testng
13:57:01.080 [ApplicationImpl pooled thread 168] INFO  com.browserstack.utils.Helpers - null
13:57:01.081 [ApplicationImpl pooled thread 168] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
13:57:33.357 [ApplicationImpl pooled thread 170] INFO  c.b.l.BrowserStackRunExtension - testng
13:57:33.357 [ApplicationImpl pooled thread 170] INFO  com.browserstack.utils.Helpers - null
13:57:33.359 [ApplicationImpl pooled thread 170] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:00:16.405 [ApplicationImpl pooled thread 169] INFO  c.b.l.BrowserStackRunExtension - testng
14:00:16.408 [ApplicationImpl pooled thread 169] INFO  com.browserstack.utils.Helpers - null
14:00:16.410 [ApplicationImpl pooled thread 169] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:00:42.235 [ApplicationImpl pooled thread 169] INFO  c.b.l.BrowserStackRunExtension - testng
14:00:42.236 [ApplicationImpl pooled thread 169] INFO  com.browserstack.utils.Helpers - null
14:00:42.238 [ApplicationImpl pooled thread 169] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:01:12.054 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - testng
14:01:12.054 [ApplicationImpl pooled thread 162] INFO  com.browserstack.utils.Helpers - null
14:01:12.056 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:02:21.177 [ApplicationImpl pooled thread 170] INFO  c.b.l.BrowserStackRunExtension - testng
14:02:21.177 [ApplicationImpl pooled thread 170] INFO  com.browserstack.utils.Helpers - null
14:02:21.178 [ApplicationImpl pooled thread 170] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:02:39.655 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - testng
14:02:39.655 [ApplicationImpl pooled thread 162] INFO  com.browserstack.utils.Helpers - null
14:02:39.656 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:03:10.790 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - testng
14:03:10.790 [ApplicationImpl pooled thread 162] INFO  com.browserstack.utils.Helpers - null
14:03:10.791 [ApplicationImpl pooled thread 162] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:03:46.005 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - testng
14:03:46.005 [ApplicationImpl pooled thread 172] INFO  com.browserstack.utils.Helpers - null
14:03:46.006 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:06:09.700 [ApplicationImpl pooled thread 174] INFO  c.b.l.BrowserStackRunExtension - testng
14:06:09.700 [ApplicationImpl pooled thread 174] INFO  com.browserstack.utils.Helpers - null
14:06:09.702 [ApplicationImpl pooled thread 174] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:06:56.867 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - testng
14:06:56.867 [ApplicationImpl pooled thread 172] INFO  com.browserstack.utils.Helpers - null
14:06:56.868 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:07:26.340 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - testng
14:07:26.340 [ApplicationImpl pooled thread 172] INFO  com.browserstack.utils.Helpers - null
14:07:26.342 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:08:24.305 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - testng
14:08:24.305 [ApplicationImpl pooled thread 172] INFO  com.browserstack.utils.Helpers - null
14:08:24.305 [ApplicationImpl pooled thread 172] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:10:09.562 [ApplicationImpl pooled thread 177] INFO  c.b.l.BrowserStackRunExtension - testng
14:10:09.562 [ApplicationImpl pooled thread 177] INFO  com.browserstack.utils.Helpers - null
14:10:09.563 [ApplicationImpl pooled thread 177] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:12:31.417 [ApplicationImpl pooled thread 180] INFO  c.b.l.BrowserStackRunExtension - testng
14:12:31.417 [ApplicationImpl pooled thread 180] INFO  com.browserstack.utils.Helpers - null
14:12:31.418 [ApplicationImpl pooled thread 180] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:13:55.542 [ApplicationImpl pooled thread 180] INFO  c.b.l.BrowserStackRunExtension - testng
14:13:55.542 [ApplicationImpl pooled thread 180] INFO  com.browserstack.utils.Helpers - null
14:13:55.545 [ApplicationImpl pooled thread 180] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:17:01.088 [ApplicationImpl pooled thread 180] INFO  c.b.l.BrowserStackRunExtension - testng
14:17:01.089 [ApplicationImpl pooled thread 180] INFO  com.browserstack.utils.Helpers - null
14:17:01.090 [ApplicationImpl pooled thread 180] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:18:13.265 [ApplicationImpl pooled thread 187] INFO  c.b.l.BrowserStackRunExtension - testng
14:18:13.265 [ApplicationImpl pooled thread 187] INFO  com.browserstack.utils.Helpers - null
14:18:13.265 [ApplicationImpl pooled thread 187] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:23:39.323 [ApplicationImpl pooled thread 187] INFO  c.b.l.BrowserStackRunExtension - testng
14:23:39.323 [ApplicationImpl pooled thread 187] INFO  com.browserstack.utils.Helpers - null
14:23:39.324 [ApplicationImpl pooled thread 187] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:24:11.987 [ApplicationImpl pooled thread 191] INFO  c.b.l.BrowserStackRunExtension - testng
14:24:11.987 [ApplicationImpl pooled thread 191] INFO  com.browserstack.utils.Helpers - null
14:24:11.988 [ApplicationImpl pooled thread 191] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:26:04.534 [ApplicationImpl pooled thread 188] INFO  c.b.l.BrowserStackRunExtension - testng
14:26:04.534 [ApplicationImpl pooled thread 188] INFO  com.browserstack.utils.Helpers - null
14:26:04.536 [ApplicationImpl pooled thread 188] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:26:15.091 [ApplicationImpl pooled thread 188] INFO  c.b.l.BrowserStackRunExtension - testng
14:26:15.091 [ApplicationImpl pooled thread 188] INFO  com.browserstack.utils.Helpers - null
14:26:15.102 [ApplicationImpl pooled thread 188] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:27:01.270 [ApplicationImpl pooled thread 191] INFO  c.b.l.BrowserStackRunExtension - testng
14:27:01.270 [ApplicationImpl pooled thread 191] INFO  com.browserstack.utils.Helpers - null
14:27:01.271 [ApplicationImpl pooled thread 191] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:28:34.678 [ApplicationImpl pooled thread 193] INFO  c.b.l.BrowserStackRunExtension - testng
14:28:34.678 [ApplicationImpl pooled thread 193] INFO  com.browserstack.utils.Helpers - null
14:28:34.680 [ApplicationImpl pooled thread 193] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:30:23.734 [ApplicationImpl pooled thread 199] INFO  c.b.l.BrowserStackRunExtension - testng
14:30:23.734 [ApplicationImpl pooled thread 199] INFO  com.browserstack.utils.Helpers - null
14:30:23.736 [ApplicationImpl pooled thread 199] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:32:07.623 [ApplicationImpl pooled thread 202] INFO  c.b.l.BrowserStackRunExtension - testng
14:32:07.623 [ApplicationImpl pooled thread 202] INFO  com.browserstack.utils.Helpers - null
14:32:07.624 [ApplicationImpl pooled thread 202] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:37:56.643 [ApplicationImpl pooled thread 204] INFO  c.b.l.BrowserStackRunExtension - testng
14:37:56.643 [ApplicationImpl pooled thread 204] INFO  com.browserstack.utils.Helpers - null
14:37:56.644 [ApplicationImpl pooled thread 204] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:40:55.322 [ApplicationImpl pooled thread 208] INFO  c.b.l.BrowserStackRunExtension - testng
14:40:55.322 [ApplicationImpl pooled thread 208] INFO  com.browserstack.utils.Helpers - null
14:40:55.324 [ApplicationImpl pooled thread 208] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:41:48.724 [ApplicationImpl pooled thread 204] INFO  c.b.l.BrowserStackRunExtension - testng
14:41:48.724 [ApplicationImpl pooled thread 204] INFO  com.browserstack.utils.Helpers - null
14:41:48.725 [ApplicationImpl pooled thread 204] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
